candidate,chemical_valid,contact_precision,dockq,dockq_fnat,dockq_irmsd_A,dockq_lrmsd_A,dockq_status,e3_anchor_local_rmsd_A,e3_ca_rmsd_A,e3_head_local_rmsd_A,e3_ligand_clashes_2A,e3_ligand_contacts_5A,e3_ligand_vdw_clashes,errors,joint_success,ligand_rmsd_A,ligand_success,ligand_symmetry_rmsd_A,native_contact_recall,no_ppi_fallback_success,pb_checks,pb_mol_fast_valid,poi_anchor_local_rmsd_A,poi_head_local_rmsd_A,poi_ligand_clashes_2A,poi_ligand_contacts_5A,poi_ligand_vdw_clashes,ppi_clashes_2A,ppi_contacts_5A,ppi_success,ppi_vdw_clashes,rank,seed,stereo_valid,steric_valid
s43_c16,True,0.0053475935828877,0.11420211962918941,0.26666666666666666,9.671207659714748,36.12867238729467,assessed,0.3033738757615792,51.33791718252866,,15,11,34,[],,12.088272516828008,False,12.06883371676464,0.26666666666666666,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04744766230384688,,79,33,157,799,748,False,1515,87,43,True,False
s42_c30,True,0.0012515644555694619,0.042702894897817756,0.06666666666666667,10.161861277880764,41.57763734241953,assessed,0.04048648309825435,55.70225908054631,,5,11,13,[],,11.580908766624121,False,11.559263005041554,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04411350247853089,,54,27,102,848,799,False,1538,88,42,True,False
s42_c21,True,0.0,0.02057960704756657,0.0,10.914026481474846,40.002617642092986,assessed,0.0838488430327975,38.7113427348832,,57,21,121,[],,10.383036982529903,False,10.377317596603838,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04324031128908066,,54,22,104,802,735,False,1492,89,42,True,False
s44_c20,True,0.0,0.02057960704756657,0.0,10.914026481474846,40.002617642092986,assessed,0.0838488430327975,38.7113427348832,,57,21,121,[],,10.383036982529903,False,10.377317596603838,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04324031128908066,,54,22,104,802,735,False,1492,90,44,True,False
s44_c26,True,0.001321003963011889,0.044480341538896524,0.06666666666666667,11.585391173745595,36.93903576783248,assessed,0.2845661300407617,49.91010336951199,,6,15,20,[],,14.473561004402189,False,14.464149532114002,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04922231808367641,,75,31,146,834,757,False,1567,91,44,True,False
s42_c26,True,0.0,0.013184773832890281,0.0,13.75007282819696,50.27197015133741,assessed,0.30333637625997506,43.54449112643923,,89,27,181,[],,8.504450319565144,False,8.503468760224916,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04360314276616954,,27,17,53,799,766,False,1493,92,42,True,False
s42_c9,True,0.0023837902264600714,0.06324040197416776,0.13333333333333333,12.03846687440622,41.05680309066133,assessed,0.039222004821335504,47.93302386910541,,38,19,62,[],,10.451481328366771,False,10.439595254593577,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043965295600878584,,50,27,106,848,839,False,1632,93,42,True,False
s43_c26,True,0.0023837902264600714,0.05944917619801952,0.13333333333333333,12.367929459050341,47.908108751544084,assessed,0.276034439129735,48.932958129508386,,76,32,154,[],,10.026982558954586,False,9.999838027945248,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04276819510678707,,46,20,77,873,839,False,1696,94,43,True,False
s43_c13,True,0.0,0.02025663057781638,0.0,12.132935322413566,38.835248425499614,assessed,0.028382748145487118,49.400944549156975,,20,10,33,[],,10.20883015159354,False,10.19912853053348,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.0432244659135443,,74,26,151,967,864,False,1800,95,43,True,False
s44_c21,True,0.0011494252873563218,0.04002651027979748,0.06666666666666667,11.204588997833348,44.10844241071011,assessed,0.30035061946051994,49.68385146084267,,59,24,114,[],,9.224076499992567,False,9.186830157643932,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04622352153549963,,96,27,180,959,870,False,1832,96,44,True,False
